seed,method,scenario,S,eps_wass,sigma,shift_rho,shift_boost,ground_cost,collision,collision_step,min_clearance,min_clearance_step,total_progress,control_effort,constraint_active_count,missed_mode_steps,total_steps,avg_solve_ms,p50_solve_ms,p95_solve_ms,max_solve_ms,total_dro_injected,avg_safe_horizon,clearance_5pct
12352,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1623,22,6.1446,155.1234,510,80,80,16.5107,16.4263,23.9497,25.1580,0,7.0000,1.1738
12353,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.7247,19,7.9823,184.1694,564,80,80,14.1491,14.0283,20.4391,27.9746,0,7.0000,1.7393
12354,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,19,0.0942,35,2.3093,86.1224,241,80,80,16.5202,16.5468,19.8941,20.7332,0,7.0000,0.1317
12355,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,25,0.2009,33,17.8458,408.4928,907,80,80,14.4631,14.0098,23.8869,26.3948,0,7.0000,0.2702
12356,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,28,0.2062,52,1.9153,84.4337,212,80,80,17.3870,16.3025,24.5885,27.2303,0,7.0000,0.2215
12357,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.5277,15,20.0925,772.4568,1734,80,80,11.5083,10.6932,22.1218,23.1136,0,7.0000,1.5902
12358,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4437,15,20.1148,780.0351,1674,80,80,9.2910,6.2884,18.0684,19.9159,0,7.0000,1.4978
12359,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2529,15,18.6006,469.7711,979,80,80,14.5343,15.7398,20.2400,24.6622,0,7.0000,1.3010
12360,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.7486,17,20.0920,756.6388,1675,80,80,11.1144,11.2397,21.6503,24.4635,0,7.0000,1.7512
12361,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3063,19,3.0444,102.1449,330,80,80,17.1414,16.9241,24.2495,25.6515,0,7.0000,1.3389
12362,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4222,15,20.1293,779.2829,1502,80,80,13.0812,13.3308,23.0321,26.5616,0,7.0000,1.4670
12363,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.5412,16,20.5535,645.7492,1210,80,80,14.1247,14.9101,24.5999,27.3079,0,7.0000,1.5417
12364,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.5012,15,20.4951,699.9581,1268,80,80,12.1902,13.3713,23.6893,27.3440,0,7.0000,1.5137
12365,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8757,30,18.7064,463.9954,944,80,80,13.5783,14.1440,23.0870,24.0443,0,7.0000,0.8956
12366,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4313,22,3.6909,115.9233,390,80,80,15.3937,15.4092,24.2745,25.8965,0,7.0000,1.4542
12367,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4117,17,20.2038,757.9083,1444,80,80,13.0407,13.3684,22.8651,24.8588,0,7.0000,1.4588
12368,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,24,0.5851,30,19.0748,494.8924,1013,80,80,13.8783,15.1228,22.5551,24.5214,0,7.0000,0.6045
12369,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3492,14,19.9087,571.3463,1095,80,80,13.4192,14.9363,20.7491,22.0118,0,7.0000,1.3953
12370,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3396,20,15.9372,338.8827,851,80,80,15.3276,15.2113,24.2118,28.7118,0,7.0000,1.3737
12371,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.8292,19,20.5356,720.9539,1326,80,80,12.3521,11.8869,23.1592,24.8712,0,7.0000,1.8615
12372,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.5963,18,9.8480,203.1079,659,80,80,16.1049,17.3203,22.8958,27.2305,0,7.0000,1.6326
12373,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.6213,15,20.1145,772.6093,1676,80,80,11.2894,9.5512,22.8363,28.2588,0,7.0000,1.6766
12374,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,2.0154,10,20.0802,789.0396,2052,80,80,9.5838,6.1647,22.5801,24.6577,0,7.0000,2.0670
12375,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.8689,19,20.1117,810.2425,1892,80,80,11.0155,7.4307,22.6864,24.2818,0,7.0000,1.9019
12376,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4126,20,2.1986,74.9874,270,80,80,18.9156,19.6580,21.9219,23.5581,0,7.0000,1.4206
12377,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.9196,16,20.1047,829.8534,1939,80,80,11.1363,7.3282,24.3505,28.5438,0,7.0000,1.9528
12378,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,23,0.1606,45,5.4175,167.3486,463,80,80,18.5345,18.6234,23.7791,27.7693,0,7.0000,0.1666
12379,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2606,16,2.9793,98.3916,330,80,80,16.4304,16.2584,21.1703,23.0395,0,7.0000,1.2891
12380,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3726,19,1.9482,73.0295,240,80,80,16.6737,14.6924,25.3928,28.1411,0,7.0000,1.3754
12381,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3142,26,2.3322,91.8580,271,80,80,17.2952,16.7517,22.7024,23.7745,0,7.0000,1.3554
12382,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.5678,16,20.1181,775.5853,1764,80,80,11.5209,8.9050,25.8113,27.0718,0,7.0000,1.6374
12383,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4096,48,9.9027,236.4167,737,80,80,16.2229,14.5220,23.7030,30.4335,0,7.0000,1.4170
12384,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4107,25,6.3301,158.9615,474,80,80,17.6308,17.5318,23.6721,24.4864,0,7.0000,1.4337
12385,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.6862,35,10.4387,253.5900,768,80,80,15.0660,15.9337,20.7540,22.6449,0,7.0000,1.6917
12386,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1545,17,17.2026,393.8080,952,80,80,15.7205,16.3288,24.1829,28.2196,0,7.0000,1.1786
12387,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9468,32,20.5983,703.7177,1260,80,80,15.4371,16.8113,24.6152,36.1265,0,7.0000,0.9727
12388,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9645,42,17.6664,416.6491,975,80,80,23.9588,27.5708,35.2172,36.8796,0,7.0000,0.9925
12389,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1992,18,2.7184,88.2425,330,80,80,26.8109,26.8092,32.9516,34.0275,0,7.0000,1.2502
12390,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,23,0.5805,35,2.1357,102.7600,270,80,80,29.9044,32.6980,40.1827,41.1059,0,7.0000,0.5829
12391,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,51,0.8358,53,1.9633,78.1566,270,80,80,23.2109,20.4965,44.7616,52.7171,0,7.0000,0.8446
12392,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.8020,18,20.1118,780.6240,1821,80,80,11.0086,6.4752,23.6192,25.0421,0,7.0000,1.8107
12393,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.8539,15,4.1643,125.0763,390,80,80,19.4634,19.2864,24.9271,31.6370,0,7.0000,1.8670
12394,SHMPC_SeekAvoidML,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4403,34,7.0550,197.2378,572,80,80,28.7228,25.6387,46.4348,66.7949,0,7.0000,1.4423
12345,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9936,12,16.6936,359.2762,472,11,80,13.8278,8.8354,38.7035,42.3660,0,7.0000,1.0158
12346,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,27,0.6577,31,20.4107,670.0271,506,11,80,8.8858,5.6763,23.6647,25.0666,0,7.0000,0.6887
12347,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,33,0.6050,41,16.7042,357.0513,383,16,80,8.8612,6.3009,17.7816,19.1338,0,7.0000,0.6189
12348,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,19,0.5292,72,2.4193,85.9291,75,12,80,8.5812,4.7376,21.2012,27.4595,0,7.0000,0.5542
12349,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1278,14,7.3979,172.7780,217,12,80,10.7206,5.2312,24.6885,26.6664,0,7.0000,1.1572
12350,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9385,40,3.8271,114.1248,125,24,80,13.6852,8.3534,30.9505,32.4943,0,7.0000,0.9430
12351,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1965,13,20.1373,764.9735,746,10,80,8.3531,6.3584,22.4750,24.6988,0,7.0000,1.2167
12352,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9139,34,6.7176,162.2772,124,18,80,11.3342,6.6163,30.9280,32.4537,0,7.0000,0.9333
12353,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9880,27,11.0582,254.5770,210,20,80,11.8850,6.3322,33.1439,33.5088,0,7.0000,0.9894
12354,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.2211,34,2.0762,110.7740,70,16,80,12.2595,7.5775,29.1040,38.5768,0,7.0000,0.2333
12355,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,23,0.7250,28,20.5340,640.2901,582,24,80,7.4657,4.8180,16.3266,21.1399,0,7.0000,0.7417
12356,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.1399,45,1.7346,66.4155,48,24,80,9.6898,5.5888,23.5672,25.7983,0,7.0000,0.1598
12357,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1857,15,20.1149,784.0313,775,12,80,5.8016,4.6852,20.0498,30.2841,0,7.0000,1.2486
12358,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1798,10,20.1063,778.2385,744,13,80,6.4577,4.4694,21.2202,26.1263,0,7.0000,1.2491
12359,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0306,13,19.8595,537.9880,466,18,80,8.2209,5.2984,22.2175,27.3157,0,7.0000,1.1042
12360,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1547,19,20.1427,770.9087,731,15,80,6.8347,4.9312,18.3467,22.8680,0,7.0000,1.2028
12361,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0156,18,4.1250,118.2724,120,20,80,9.4406,5.1874,21.2514,22.5098,0,7.0000,1.1318
12362,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1592,11,20.1117,773.4077,710,15,80,5.8578,4.1601,19.3243,21.4159,0,7.0000,1.1987
12363,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0709,15,15.4347,307.2101,422,20,80,6.2287,3.8869,16.9326,21.4099,0,7.0000,1.0801
12364,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9126,24,2.9369,93.9915,88,15,80,8.1938,5.9291,16.8527,20.0745,0,7.0000,0.9327
12365,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.6710,25,20.4194,681.7594,534,21,80,7.2427,4.5967,19.7510,22.7408,0,7.0000,0.6863
12366,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0881,18,2.9267,95.3428,70,17,80,9.9336,11.9722,19.5738,19.8388,0,7.0000,1.1137
12367,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1190,11,20.1052,772.5781,533,20,80,3.8743,2.5334,13.6492,15.2461,0,7.0000,1.1753
12368,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,19,0.4333,28,20.1001,562.1748,527,18,80,5.8868,3.6824,14.8312,15.2603,0,7.0000,0.4657
12369,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1325,14,18.4960,476.5537,551,7,80,5.4711,3.6792,13.3736,13.8088,0,7.0000,1.2042
12370,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,23,0.7447,25,18.1985,475.6488,496,10,80,5.7014,3.8692,12.8326,16.5921,0,7.0000,0.7690
12371,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9799,33,3.4368,139.3449,61,14,80,6.5129,3.8113,17.5624,18.4633,0,7.0000,1.0000
12372,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1659,12,10.5035,209.8193,228,16,80,6.3356,3.9175,17.3198,19.7234,0,7.0000,1.2238
12373,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2612,10,20.1087,768.4019,692,16,80,4.9905,2.8757,17.0681,21.1850,0,7.0000,1.3079
12374,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4242,13,20.0975,809.2438,1087,23,80,4.9326,5.0321,13.8669,15.2315,0,7.0000,1.4928
12375,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1691,20,19.4200,550.9394,527,21,80,6.6177,4.5096,18.5757,21.9991,0,7.0000,1.2304
12376,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1408,24,13.0275,229.8795,419,13,80,5.8511,3.9323,12.6413,13.5102,0,7.0000,1.1443
12377,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3562,18,20.0918,795.2022,610,10,80,4.0517,3.2042,13.4617,16.4643,0,7.0000,1.3949
12378,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.8491,18,12.9601,231.9051,290,20,80,8.3205,5.0573,18.5204,23.6860,0,7.0000,0.9215
12379,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0717,12,5.4694,144.0596,161,18,80,8.0345,4.2760,18.4251,19.2844,0,7.0000,1.0904
12380,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1143,12,15.4186,307.5608,278,8,80,7.1123,4.1941,16.7448,18.9202,0,7.0000,1.1520
12381,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9107,30,2.4998,85.2181,102,10,80,8.6833,4.4913,18.2771,19.9496,0,7.0000,0.9379
12382,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2262,14,20.1114,774.8920,976,12,80,4.8702,3.8159,13.4257,15.5065,0,7.0000,1.2565
12383,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8522,36,15.7161,359.9250,467,22,80,8.6589,6.0120,18.0850,22.0836,0,7.0000,0.8608
12384,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1583,15,13.8560,255.7033,469,17,80,8.0255,5.2373,17.8616,19.7969,0,7.0000,1.1609
12385,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0336,31,20.3818,680.5182,594,13,80,5.9445,4.9041,14.0251,15.8254,0,7.0000,1.0518
12386,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9115,16,17.8496,410.3193,337,15,80,6.8082,3.8960,17.8815,19.9269,0,7.0000,0.9532
12387,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9046,26,20.1692,776.8561,922,14,80,6.5304,5.0473,17.1601,20.9517,0,7.0000,0.9199
12388,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9895,39,19.8555,537.8735,668,18,80,7.9236,4.6239,18.2526,18.8015,0,7.0000,1.0063
12389,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9688,17,2.8531,95.8657,77,17,80,7.1652,4.5702,17.2884,19.4443,0,7.0000,1.0029
12390,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,19,0.5421,28,2.4303,103.1207,109,7,80,10.4115,5.9941,21.0525,24.2827,0,7.0000,0.5656
12391,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8944,18,5.4532,143.4155,179,5,80,8.5171,4.6508,19.5244,22.9590,0,7.0000,0.9394
12392,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1085,19,20.4191,654.3515,648,23,80,5.6031,4.1904,15.5309,18.1399,0,7.0000,1.1487
12393,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0549,40,8.2067,335.7639,240,13,80,6.4334,4.4089,14.3290,15.5111,0,7.0000,1.0763
12394,SHMPC_QuotientSpace,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.6272,30,10.9964,255.1882,355,12,80,8.0484,5.1759,18.8441,27.3378,0,7.0000,0.6353
12345,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9894,14,16.7012,358.8683,348,43,80,5.3925,3.3060,18.3462,19.5998,0,7.0000,1.0126
12346,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,29,0.7393,32,20.2830,647.2560,410,39,80,4.3041,3.4369,12.5197,15.0562,0,7.0000,0.7618
12347,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8930,17,17.8780,408.2509,268,40,80,4.6611,3.3639,12.8084,15.2326,0,7.0000,0.9347
12348,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,23,0.5940,72,2.3932,85.0520,112,36,80,7.6358,4.8348,18.8188,23.1361,0,7.0000,0.6190
12349,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1194,13,7.3974,172.7678,187,58,80,5.4474,3.5656,16.3797,18.8434,0,7.0000,1.1435
12350,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,29,0.5361,43,2.4710,85.2151,139,52,80,6.0890,4.2460,17.1494,17.7984,0,7.0000,0.5443
12351,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1671,12,20.1200,764.9621,483,43,80,4.6794,3.4976,14.7211,19.8359,0,7.0000,1.2092
12352,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9373,34,6.7166,162.6439,192,54,80,6.6565,4.1944,17.4170,18.3452,0,7.0000,0.9569
12353,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9839,27,9.8486,251.7678,323,34,80,6.3855,4.0540,14.6811,22.0235,0,7.0000,0.9887
12354,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.2590,34,2.0449,94.4190,132,52,80,5.1766,3.8921,12.7836,13.8254,0,7.0000,0.2689
12355,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,23,0.6975,28,20.3079,617.3138,390,37,80,3.8544,2.8741,11.0458,12.4189,0,7.0000,0.7178
12356,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,19,0.2415,45,2.0723,76.1956,98,36,80,6.3033,3.9129,15.1638,17.4403,0,7.0000,0.2492
12357,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2939,15,20.1058,790.8670,711,35,80,3.5499,2.5879,10.5724,12.4096,0,7.0000,1.3511
12358,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1671,12,20.1123,774.7090,688,42,80,3.4078,2.1963,11.0847,11.9065,0,7.0000,1.2350
12359,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9722,13,18.3859,433.4521,352,32,80,4.4162,2.9894,10.9631,11.9955,0,7.0000,1.0196
12360,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3325,20,20.0813,781.4642,621,35,80,3.8436,3.0906,9.4718,11.9002,0,7.0000,1.3438
12361,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1467,18,3.5054,141.7709,190,37,80,5.4094,3.4751,12.3608,19.1257,0,7.0000,1.1763
12362,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2518,13,20.1141,773.3394,733,37,80,3.4612,2.7975,11.6544,12.1653,0,7.0000,1.2892
12363,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1944,14,19.2473,484.1489,299,29,80,3.9712,2.6802,11.1696,12.1230,0,7.0000,1.2024
12364,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0704,24,2.9436,129.3090,142,41,80,4.6930,3.1400,11.7237,17.6161,0,7.0000,1.0899
12365,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.6039,26,20.5034,637.0436,340,56,80,3.5760,2.6256,10.1812,10.3594,0,7.0000,0.6269
12366,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9878,26,2.9260,95.3954,102,40,80,4.5749,3.2198,11.7550,12.4704,0,7.0000,1.0133
12367,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1921,12,20.1131,774.9812,559,43,80,2.9721,2.1621,10.4580,12.1751,0,7.0000,1.2253
12368,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.7290,23,20.5488,664.4119,591,32,80,4.4781,3.5531,11.7158,15.2387,0,7.0000,0.7604
12369,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1272,16,18.9660,498.6274,299,17,80,3.5005,2.2334,8.7024,10.2917,0,7.0000,1.2009
12370,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0629,25,20.2685,653.6499,469,48,80,5.1413,3.4002,14.1360,27.7236,0,7.0000,1.0874
12371,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1136,33,14.4240,321.4561,261,22,80,4.4908,3.0253,10.3088,16.1979,0,7.0000,1.1264
12372,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2208,13,12.1589,229.7861,318,32,80,4.6928,2.9847,11.8906,12.3289,0,7.0000,1.2692
12373,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3049,10,20.1114,775.6524,576,47,80,3.2593,2.0966,10.7810,14.4938,0,7.0000,1.3761
12374,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.5269,15,20.0912,802.8765,783,36,80,2.9319,2.0823,8.6451,10.9452,0,7.0000,1.5691
12375,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0757,17,19.4186,549.6189,461,27,80,4.5914,3.0202,11.0687,15.9585,0,7.0000,1.1071
12376,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1429,24,13.0286,229.5398,192,39,80,4.0208,2.9940,10.9509,13.0287,0,7.0000,1.1464
12377,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2629,17,15.1870,349.4203,374,46,80,4.3084,2.6915,10.3023,15.8248,0,7.0000,1.2996
12378,SHMPC_DoubleDual,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.5707,36,10.4126,210.7422,216,42,80,5.6294,3.3951,12.5662,17.1895,0,7.0000,0.5832
