seed,variant,step,ego_x,ego_y,ego_theta,obs_x,obs_y,obs_mode,collision,missed_mode,clearance
200203,OT,47,0.1648,0.0068,0.0800,3.3025,0.1684,turn_left,0,0,3.1418
200203,OT,48,0.1648,0.0068,0.0800,3.3111,0.1671,turn_right,0,1,3.1503
200203,OT,49,0.1648,0.0068,0.0800,3.3195,0.1654,turn_right,0,0,3.1586
200203,OT,50,0.1648,0.0068,0.0800,3.3278,0.1638,turn_right,0,0,3.1669
200203,OT,51,0.1648,0.0068,0.0800,3.3362,0.1620,turn_right,0,0,3.1752
200203,OT,52,0.1648,0.0068,0.0800,3.3446,0.1600,turn_right,0,0,3.1835
200203,OT,53,0.1648,0.0068,0.0800,3.3528,0.1577,turn_right,0,0,3.1916
200203,OT,54,0.1648,0.0068,0.0800,3.3609,0.1552,constant_velocity,0,0,3.1996
200203,OT,55,0.1648,0.0068,0.0800,3.3691,0.1527,constant_velocity,0,0,3.2076
200203,OT,56,0.1648,0.0068,0.0800,3.3773,0.1503,constant_velocity,0,0,3.2156
200203,OT,57,0.1648,0.0068,0.0800,3.3854,0.1479,constant_velocity,0,0,3.2237
200203,OT,58,0.1648,0.0068,0.0800,3.3936,0.1455,constant_velocity,0,0,3.2318
200203,OT,59,0.1648,0.0068,0.0800,3.4017,0.1430,constant_velocity,0,0,3.2398
200203,OT,60,0.1648,0.0068,0.0800,3.4097,0.1403,constant_velocity,0,0,3.2477
200203,OT,61,0.1648,0.0068,0.0800,3.4176,0.1376,constant_velocity,0,0,3.2554
200203,OT,62,0.1648,0.0068,0.0800,3.4253,0.1350,constant_velocity,0,0,3.2630
200203,OT,63,0.1648,0.0068,0.0800,3.4332,0.1323,constant_velocity,0,0,3.2707
200203,OT,64,0.1648,0.0068,0.0800,3.4410,0.1295,turn_right,0,0,3.2785
200203,OT,65,0.1648,0.0068,0.0800,3.4488,0.1266,turn_right,0,0,3.2862
200203,OT,66,0.1648,0.0068,0.0800,3.4563,0.1235,constant_velocity,0,0,3.2936
200203,OT,67,0.1648,0.0068,0.0800,3.4639,0.1205,turn_left,0,1,3.3010
200203,OT,68,0.1648,0.0068,0.0800,3.4717,0.1179,decelerating,0,0,3.3087
200203,OT,69,0.1648,0.0068,0.0800,3.4795,0.1154,decelerating,0,0,3.3165
200203,OT,70,0.1648,0.0068,0.0800,3.4823,0.1078,decelerating,0,0,3.3190
200203,OT,71,0.1648,0.0068,0.0800,3.4801,0.0952,decelerating,0,0,3.3164
200203,OT,72,0.1648,0.0068,0.0800,3.4728,0.0777,decelerating,0,0,3.3088
200203,OT,73,0.1648,0.0068,0.0800,3.4605,0.0551,constant_velocity,0,0,3.2961
200203,OT,74,0.1648,0.0068,0.0800,3.4433,0.0275,constant_velocity,0,1,3.2785
200203,OT,75,0.1648,0.0068,0.0800,3.4261,-0.0003,constant_velocity,0,0,3.2613
200203,OT,76,0.1648,0.0068,0.0800,3.4089,-0.0281,constant_velocity,0,0,3.2443
200203,OT,77,0.1648,0.0068,0.0800,3.3916,-0.0558,constant_velocity,0,0,3.2274
200203,OT,78,0.1648,0.0068,0.0800,3.3744,-0.0835,constant_velocity,0,0,3.2109
200203,OT,79,0.1648,0.0068,0.0800,3.3571,-0.1109,constant_velocity,0,0,3.1944
200203,OT,80,0.1648,0.0068,0.0800,3.3397,-0.1382,constant_velocity,0,0,3.1782
200203,OT,81,0.1648,0.0068,0.0800,3.3224,-0.1654,turn_right,0,0,3.1623
200203,OT,82,0.1648,0.0068,0.0800,3.3042,-0.1920,decelerating,0,0,3.1457
200203,OT,83,0.1648,0.0068,0.0800,3.2860,-0.2186,constant_velocity,0,0,3.1293
200203,OT,84,0.1648,0.0068,0.0800,3.2628,-0.2502,constant_velocity,0,0,3.1087
200203,OT,85,0.1648,0.0068,0.0800,3.2395,-0.2816,turn_right,0,0,3.0882
200203,OT,86,0.1648,0.0068,0.0800,3.2153,-0.3123,constant_velocity,0,1,3.0671
200203,OT,87,0.1648,0.0068,0.0800,3.1910,-0.3430,constant_velocity,0,0,3.0463
200203,OT,88,0.1648,0.0068,0.0800,3.1667,-0.3736,constant_velocity,0,0,3.0259
200203,OT,89,0.1648,0.0068,0.0800,3.1422,-0.4042,constant_velocity,0,0,3.0057
200203,OT,90,0.1648,0.0068,0.0800,3.1179,-0.4348,constant_velocity,0,0,2.9859
200203,OT,91,0.1648,0.0068,0.0800,3.0935,-0.4654,constant_velocity,0,0,2.9665
200203,OT,92,0.1648,0.0068,0.0800,3.0691,-0.4959,constant_velocity,0,0,2.9475
200203,OT,93,0.1648,0.0068,0.0800,3.0447,-0.5264,constant_velocity,0,0,2.9288
200203,OT,94,0.1648,0.0068,0.0800,3.0203,-0.5568,decelerating,0,0,2.9105
200203,OT,95,0.1648,0.0068,0.0800,2.9959,-0.5874,constant_velocity,0,0,2.8927
200203,OT,96,0.1648,0.0068,0.0800,2.9666,-0.6230,constant_velocity,0,0,2.8717
200203,OT,97,0.1648,0.0068,0.0800,2.9375,-0.6586,constant_velocity,0,0,2.8514
200203,OT,98,0.1648,0.0068,0.0800,2.9084,-0.6942,constant_velocity,0,0,2.8317
200203,OT,99,0.1648,0.0068,0.0800,2.8792,-0.7298,turn_right,0,1,2.8126
200203,OT,100,0.1648,0.0068,0.0800,2.8489,-0.7645,turn_right,0,1,2.7927
200203,OT,101,0.1648,0.0068,0.0800,2.8176,-0.7983,turn_right,0,1,2.7722
200203,OT,102,0.1648,0.0068,0.0800,2.7853,-0.8311,turn_right,0,0,2.7512
200203,OT,103,0.1648,0.0068,0.0800,2.7522,-0.8630,turn_right,0,0,2.7297
200203,OT,104,0.1648,0.0068,0.0800,2.7182,-0.8938,turn_right,0,0,2.7076
200203,OT,105,0.1648,0.0068,0.0800,2.6833,-0.9237,turn_right,0,0,2.6849
200203,OT,106,0.1648,0.0068,0.0800,2.6475,-0.9524,turn_right,0,0,2.6616
200203,OT,107,0.1648,0.0068,0.0800,2.6109,-0.9801,turn_right,0,0,2.6377
200203,OT,108,0.1648,0.0068,0.0800,2.5735,-1.0068,turn_right,0,0,2.6133
200203,OT,109,0.1648,0.0068,0.0800,2.5352,-1.0324,turn_right,0,0,2.5882
200203,OT,110,0.1648,0.0068,0.0800,2.4962,-1.0567,turn_right,0,0,2.5625
200203,OT,111,0.1648,0.0068,0.0800,2.4566,-1.0797,turn_right,0,0,2.5363
200203,OT,112,0.1648,0.0068,0.0800,2.4163,-1.1016,turn_right,0,0,2.5095
200203,OT,113,0.1648,0.0068,0.0800,2.3752,-1.1220,turn_right,0,0,2.4820
200203,OT,114,0.1648,0.0068,0.0800,2.3336,-1.1413,turn_right,0,0,2.4539
200203,OT,115,0.1648,0.0068,0.0800,2.2914,-1.1592,turn_right,0,0,2.4253
200203,OT,116,0.1648,0.0068,0.0800,2.2488,-1.1759,turn_right,0,0,2.3961
200203,OT,117,0.1648,0.0068,0.0800,2.2057,-1.1913,turn_left,0,0,2.3666
200203,OT,118,0.1648,0.0068,0.0800,2.1633,-1.2080,turn_right,0,0,2.3387
200203,OT,119,0.1648,0.0068,0.0800,2.1204,-1.2234,turn_right,0,0,2.3103
200203,OT,120,0.1648,0.0068,0.0800,2.0770,-1.2376,turn_right,0,1,2.2815
200203,OT,121,0.1648,0.0068,0.0800,2.0331,-1.2506,turn_right,0,0,2.2520
200203,OT,122,0.1648,0.0068,0.0800,1.9888,-1.2623,turn_right,0,0,2.2220
200203,OT,123,0.1648,0.0068,0.0800,1.9440,-1.2725,turn_right,0,0,2.1914
200203,OT,124,0.1648,0.0068,0.0800,1.8989,-1.2814,turn_right,0,0,2.1602
200203,OT,125,0.1648,0.0068,0.0800,1.8536,-1.2888,turn_right,0,0,2.1285
200203,OT,126,0.1648,0.0068,0.0800,1.8081,-1.2947,turn_right,0,1,2.0963
200203,OT,127,0.1648,0.0068,0.0800,1.7626,-1.2992,turn_right,0,0,2.0636
200203,OT,128,0.1648,0.0068,0.0800,1.7169,-1.3023,constant_velocity,0,0,2.0305
200203,OT,129,0.1648,0.0068,0.0800,1.6711,-1.3054,decelerating,0,0,1.9977
200203,OT,130,0.1648,0.0068,0.0800,1.6253,-1.3084,decelerating,0,0,1.9654
200203,OT,131,0.1648,0.0068,0.0800,1.5747,-1.3165,turn_right,0,1,1.9336
200203,OT,132,0.1648,0.0068,0.0800,1.5187,-1.3281,turn_right,0,0,1.9013
200203,OT,133,0.1648,0.0068,0.0800,1.4626,-1.3380,turn_right,0,1,1.8688
200203,OT,134,0.1648,0.0068,0.0800,1.4061,-1.3461,turn_right,0,0,1.8360
200203,OT,135,0.1648,0.0068,0.0800,1.3494,-1.3523,decelerating,0,0,1.8029
200203,OT,136,0.1648,0.0068,0.0800,1.2926,-1.3586,decelerating,0,0,1.7709
200203,OT,137,0.1648,0.0068,0.0800,1.2310,-1.3698,decelerating,0,0,1.7412
200203,OT,138,0.1648,0.0068,0.0800,1.1645,-1.3862,decelerating,0,0,1.7146
200203,OT,139,0.1648,0.0068,0.0800,1.0931,-1.4078,turn_left,0,0,1.6920
200203,OT,140,0.1648,0.0068,0.0800,1.0175,-1.4366,constant_velocity,0,1,1.6765
200203,OT,141,0.1648,0.0068,0.0800,0.9418,-1.4654,constant_velocity,0,0,1.6647
200203,OT,142,0.1648,0.0068,0.0800,0.8662,-1.4942,turn_right,0,0,1.6568
200203,OT,143,0.1648,0.0068,0.0800,0.7897,-1.5206,turn_right,0,1,1.6503
200203,OT,144,0.1648,0.0068,0.0800,0.7125,-1.5447,turn_right,0,1,1.6453
200203,OT,145,0.1648,0.0068,0.0800,0.6345,-1.5663,turn_right,0,0,1.6417
200203,OT,146,0.1648,0.0068,0.0800,0.5559,-1.5855,turn_right,0,0,1.6396
200203,OT,147,0.1648,0.0068,0.0800,0.4767,-1.6022,turn_right,0,0,1.6390
200203,OT,148,0.1648,0.0068,0.0800,0.3970,-1.6166,decelerating,0,0,1.6399
200203,OT,149,0.1648,0.0068,0.0800,0.3174,-1.6310,decelerating,0,0,1.6449
200203,OT_SH,0,0.0000,0.0000,0.0000,2.8904,0.2612,constant_velocity,0,0,2.9021
200203,OT_SH,1,0.0000,0.0000,0.0000,2.8988,0.2606,constant_velocity,0,0,2.9105
200203,OT_SH,2,0.0000,0.0000,0.0000,2.9073,0.2600,constant_velocity,0,0,2.9189
200203,OT_SH,3,0.1648,-0.0068,-0.0800,2.9160,0.2594,constant_velocity,0,0,2.7640
200203,OT_SH,4,0.3567,-0.0301,-0.1600,2.9247,0.2588,constant_velocity,0,0,2.5842
200203,OT_SH,5,0.5726,-0.0741,-0.2400,2.9334,0.2581,constant_velocity,0,0,2.3841
200203,OT_SH,6,0.8118,-0.1430,-0.3199,2.9421,0.2575,turn_right,0,0,2.1676
200203,OT_SH,7,1.0763,-0.2318,-0.3276,2.9507,0.2566,turn_right,0,0,1.9370
200203,OT_SH,8,1.3676,-0.3350,-0.3530,2.9593,0.2554,constant_velocity,0,0,1.6977
200203,OT_SH,9,1.6806,-0.4648,-0.4321,2.9680,0.2542,constant_velocity,0,0,1.4745
200203,OT_SH,10,2.0216,-0.6057,-0.3525,2.9768,0.2529,constant_velocity,0,0,1.2843
200203,OT_SH,11,2.4012,-0.7281,-0.2725,2.9857,0.2516,constant_velocity,0,0,1.1409
200203,OT_SH,12,2.8185,-0.8268,-0.1928,2.9948,0.2504,constant_velocity,0,0,1.0915
200203,OT_SH,13,3.2721,-0.8964,-0.1128,3.0039,0.2492,constant_velocity,0,0,1.1766
200203,OT_SH,14,3.7596,-0.9318,-0.0329,3.0130,0.2478,constant_velocity,0,0,1.3961
200203,OT_SH,15,4.2784,-0.9279,0.0471,3.0221,0.2465,constant_velocity,0,0,1.7198
200203,OT_SH,16,4.8272,-0.9243,-0.0329,3.0312,0.2451,constant_velocity,0,0,2.1431
200203,OT_SH,17,5.4060,-0.9201,0.0465,3.0405,0.2436,constant_velocity,0,0,2.6363
200203,OT_SH,18,6.0148,-0.9163,-0.0331,3.0498,0.2422,turn_right,0,1,3.1834
200203,OT_SH,19,6.6536,-0.9118,0.0466,3.0590,0.2406,turn_right,0,0,3.7748
200203,OT_SH,20,7.3224,-0.9075,-0.0334,3.0682,0.2387,turn_right,0,0,4.4059
200203,OT_SH,21,8.0212,-0.9028,0.0462,3.0773,0.2365,turn_right,0,0,5.0735
200203,OT_SH,22,8.7499,-0.8985,-0.0338,3.0862,0.2340,constant_velocity,0,0,5.7759
200203,OT_SH,23,9.5087,-0.8936,0.0462,3.0951,0.2314,turn_right,0,0,6.5115
200203,OT_SH,24,10.2974,-0.8889,-0.0338,3.1040,0.2286,turn_right,0,0,7.2797
200203,OT_SH,25,11.1161,-0.8837,0.0459,3.1128,0.2254,turn_right,0,0,8.0798
200203,OT_SH,26,11.9645,-0.8535,0.0255,3.1215,0.2220,turn_left,0,0,8.9081
200203,OT_SH,27,12.8413,-0.7958,0.1055,3.1303,0.2191,constant_velocity,0,0,9.7639
200203,OT_SH,28,13.7151,-0.7383,0.0255,3.1391,0.2161,turn_left,0,0,10.6190
200203,OT_SH,29,14.5461,-0.6841,0.1055,3.1479,0.2135,constant_velocity,0,0,11.4334
200203,OT_SH,30,15.3206,-0.5710,0.1855,3.1568,0.2109,constant_velocity,0,0,12.1889
200203,OT_SH,31,16.0443,-0.4553,0.1310,3.1656,0.2083,constant_velocity,0,0,12.8957
200203,OT_SH,32,16.7196,-0.3536,0.1683,3.1745,0.2056,constant_velocity,0,0,13.5567
200203,OT_SH,33,17.3471,-0.2723,0.0883,3.1833,0.2030,constant_velocity,0,0,14.1718
200203,OT_SH,34,17.9293,-0.2439,0.0083,3.1922,0.2003,constant_velocity,0,0,14.7438
200203,OT_SH,35,18.4618,-0.2605,-0.0717,3.2011,0.1975,constant_velocity,0,0,15.2676
200203,OT_SH,36,18.9444,-0.2761,0.0083,3.2100,0.1949,constant_velocity,0,0,15.7414
200203,OT_SH,37,19.3767,-0.2556,0.0883,3.2188,0.1924,constant_velocity,0,0,16.1642
200203,OT_SH,38,19.7565,-0.2070,0.1683,3.2274,0.1899,constant_velocity,0,0,16.5339
200203,OT_SH,39,20.0823,-0.1385,0.2483,3.2359,0.1873,constant_velocity,0,0,16.8495
200203,OT_SH,40,20.3536,-0.0584,0.3283,3.2443,0.1846,turn_right,0,0,17.1110
200203,OT_SH,41,20.5710,0.0252,0.4082,3.2525,0.1816,turn_left,0,0,17.3192
200203,OT_SH,42,20.7360,0.1041,0.4882,3.2607,0.1789,turn_left,0,0,17.4755
200203,OT_SH,43,20.8510,0.1709,0.5682,3.2688,0.1764,turn_left,0,0,17.5822
200203,OT_SH,44,20.9199,0.2171,0.6180,3.2770,0.1741,turn_left,0,1,17.6430
200203,OT_SH,45,20.9474,0.2354,0.5380,3.2853,0.1719,turn_left,0,0,17.6621
200203,OT_SH,46,20.9323,0.2275,0.4580,3.2939,0.1700,turn_left,0,0,17.6385
200203,OT_SH,47,20.8709,0.2007,0.3780,3.3025,0.1684,turn_left,0,0,17.5685
200203,OT_SH,48,20.7604,0.1622,0.2980,3.3111,0.1671,turn_right,0,0,17.4494
200203,OT_SH,49,20.6111,0.1230,0.2180,3.3195,0.1654,turn_right,0,1,17.2917
200203,OT_SH,50,20.4630,0.0898,0.2223,3.3278,0.1638,turn_right,0,0,17.1354
200203,OT_SH,51,20.3454,0.0584,0.3023,3.3362,0.1620,turn_right,0,0,17.0095
200203,OT_SH,52,20.2587,0.0278,0.3823,3.3446,0.1600,turn_right,0,1,16.9146
200203,OT_SH,53,20.1985,0.0009,0.4623,3.3528,0.1577,turn_right,0,0,16.8464
200203,OT_SH,54,20.1575,-0.0215,0.5423,3.3609,0.1552,constant_velocity,0,0,16.7975
200203,OT_SH,55,20.1300,-0.0395,0.6223,3.3691,0.1527,constant_velocity,0,0,16.7620
200203,OT_SH,56,20.1125,-0.0531,0.7023,3.3773,0.1503,constant_velocity,0,0,16.7365
200203,OT_SH,57,20.1022,-0.0625,0.7823,3.3854,0.1479,constant_velocity,0,0,16.7181
200203,OT_SH,58,20.0969,-0.0682,0.8623,3.3936,0.1455,constant_velocity,0,0,16.7046
200203,OT_SH,59,20.0949,-0.0706,0.9423,3.4017,0.1430,constant_velocity,0,0,16.6946
200203,OT_SH,60,20.0952,-0.0702,1.0223,3.4097,0.1403,constant_velocity,0,0,16.6868
200203,OT_SH,61,20.0967,-0.0675,1.1023,3.4176,0.1376,constant_velocity,0,0,16.6804
200203,OT_SH,62,20.0987,-0.0629,1.1823,3.4253,0.1350,constant_velocity,0,0,16.6746
200203,OT_SH,63,20.1009,-0.0569,1.2623,3.4332,0.1323,constant_velocity,0,0,16.6688
200203,OT_SH,64,20.1029,-0.0497,1.3423,3.4410,0.1295,turn_right,0,0,16.6628
200203,OT_SH,65,20.1044,-0.0418,1.4223,3.4488,0.1266,turn_right,0,0,16.6565
200203,OT_SH,66,20.1053,-0.0333,1.5023,3.4563,0.1235,constant_velocity,0,0,16.6497
200203,OT_SH,67,20.1056,-0.0244,1.5823,3.4639,0.1205,turn_left,0,0,16.6423
200203,OT_SH,68,20.1051,-0.0155,1.6623,3.4717,0.1179,decelerating,0,1,16.6339
200203,OT_SH,69,20.1039,-0.0065,1.7423,3.4795,0.1154,decelerating,0,0,16.6248
200203,OT_SH,70,20.1020,0.0024,1.8223,3.4823,0.1078,decelerating,0,1,16.6200
200203,OT_SH,71,20.0994,0.0110,1.9023,3.4801,0.0952,decelerating,0,0,16.6196
200203,OT_SH,72,20.0962,0.0192,1.9823,3.4728,0.0777,decelerating,0,1,16.6235
200203,OT_SH,73,20.0924,0.0271,2.0623,3.4605,0.0551,constant_velocity,0,0,16.6319
200203,OT_SH,74,20.0880,0.0346,2.1423,3.4433,0.0275,constant_velocity,0,0,16.6447
200203,OT_SH,75,20.0831,0.0415,2.2223,3.4261,-0.0003,constant_velocity,0,0,16.6571
200203,OT_SH,76,20.0778,0.0479,2.3023,3.4089,-0.0281,constant_velocity,0,0,16.6691
200203,OT_SH,77,20.0721,0.0538,2.3823,3.3916,-0.0558,constant_velocity,0,0,16.6808
200203,OT_SH,78,20.0661,0.0591,2.4623,3.3744,-0.0835,constant_velocity,0,0,16.6923
200203,OT_SH,79,20.0597,0.0638,2.5423,3.3571,-0.1109,constant_velocity,0,0,16.7035
200203,OT_SH,80,20.0531,0.0680,2.6223,3.3397,-0.1382,constant_velocity,0,0,16.7147
200203,OT_SH,81,20.0464,0.0715,2.7023,3.3224,-0.1654,turn_right,0,1,16.7256
200203,OT_SH,82,20.0394,0.0744,2.7823,3.3042,-0.1920,decelerating,0,1,16.7373
200203,OT_SH,83,20.0324,0.0767,2.8623,3.2860,-0.2186,constant_velocity,0,0,16.7490
200203,OT_SH,84,20.0253,0.0785,2.9423,3.2628,-0.2502,constant_velocity,0,0,16.7657
200203,OT_SH,85,20.0183,0.0796,3.0223,3.2395,-0.2816,turn_right,0,0,16.7826
200203,OT_SH,86,20.0112,0.0802,3.1023,3.2153,-0.3123,constant_velocity,0,0,16.8005
200203,OT_SH,87,20.0042,0.0801,3.1823,3.1910,-0.3430,constant_velocity,0,0,16.8185
200203,OT_SH,88,19.9973,0.0796,3.2623,3.1667,-0.3736,constant_velocity,0,0,16.8368
200203,OT_SH,89,19.9906,0.0785,3.3423,3.1422,-0.4042,constant_velocity,0,0,16.8553
200203,OT_SH,90,19.9841,0.0769,3.4223,3.1179,-0.4348,constant_velocity,0,0,16.8740
200203,OT_SH,91,19.9777,0.0748,3.5023,3.0935,-0.4654,constant_velocity,0,0,16.8929
200203,OT_SH,92,19.9717,0.0722,3.5823,3.0691,-0.4959,constant_velocity,0,0,16.9121
200203,OT_SH,93,19.9659,0.0692,3.6623,3.0447,-0.5264,constant_velocity,0,0,16.9316
200203,OT_SH,94,19.9604,0.0657,3.7423,3.0203,-0.5568,decelerating,0,1,16.9515
200203,OT_SH,95,19.9552,0.0619,3.8223,2.9959,-0.5874,constant_velocity,0,0,16.9718
200203,OT_SH,96,19.9504,0.0577,3.9023,2.9666,-0.6230,constant_velocity,0,0,16.9974
200203,OT_SH,97,19.9460,0.0531,3.9823,2.9375,-0.6586,constant_velocity,0,0,17.0234
200203,OT_SH,98,19.9420,0.0483,4.0623,2.9084,-0.6942,constant_velocity,0,0,17.0498
200203,OT_SH,99,19.9384,0.0431,4.1423,2.8792,-0.7298,turn_right,0,0,17.0767
200203,OT_SH,100,19.9352,0.0378,4.2223,2.8489,-0.7645,turn_right,0,0,17.1052
200203,OT_SH,101,19.9326,0.0322,4.3023,2.8176,-0.7983,turn_right,0,1,17.1351
200203,OT_SH,102,19.9303,0.0265,4.3823,2.7853,-0.8311,turn_right,0,1,17.1664
200203,OT_SH,103,19.9286,0.0206,4.4623,2.7522,-0.8630,turn_right,0,0,17.1990
200203,OT_SH,104,19.9273,0.0146,4.5423,2.7182,-0.8938,turn_right,0,0,17.2331
200203,OT_SH,105,19.9265,0.0086,4.6223,2.6833,-0.9237,turn_right,0,0,17.2684
200203,OT_SH,106,19.9262,0.0026,4.7023,2.6475,-0.9524,turn_right,0,0,17.3050
200203,OT_SH,107,19.9264,-0.0035,4.7823,2.6109,-0.9801,turn_right,0,0,17.3430
200203,OT_SH,108,19.9271,-0.0094,4.8623,2.5735,-1.0068,turn_right,0,0,17.3822
200203,OT_SH,109,19.9282,-0.0153,4.9423,2.5352,-1.0324,turn_right,0,0,17.4227
200203,OT_SH,110,19.9298,-0.0211,5.0223,2.4962,-1.0567,turn_right,0,0,17.4643
200203,OT_SH,111,19.9318,-0.0267,5.1023,2.4566,-1.0797,turn_right,0,1,17.5069
200203,OT_SH,112,19.9343,-0.0321,5.1823,2.4163,-1.1016,turn_right,0,0,17.5507
200203,OT_SH,113,19.9372,-0.0372,5.2623,2.3752,-1.1220,turn_right,0,0,17.5954
200203,OT_SH,114,19.9405,-0.0421,5.3423,2.3336,-1.1413,turn_right,0,0,17.6412
200203,OT_SH,115,19.9441,-0.0468,5.4223,2.2914,-1.1592,turn_right,0,0,17.6877
200203,OT_SH,116,19.9482,-0.0511,5.5023,2.2488,-1.1759,turn_right,0,0,17.7351
200203,OT_SH,117,19.9525,-0.0551,5.5823,2.2057,-1.1913,turn_left,0,0,17.7831
200203,OT_SH,118,19.9571,-0.0587,5.6623,2.1633,-1.2080,turn_right,0,0,17.8309
200203,OT_SH,119,19.9620,-0.0619,5.7423,2.1204,-1.2234,turn_right,0,0,17.8794
200203,OT_SH,120,19.9672,-0.0647,5.8223,2.0770,-1.2376,turn_right,0,0,17.9286
200203,OT_SH,121,19.9725,-0.0671,5.9023,2.0331,-1.2506,turn_right,0,0,17.9784
200203,OT_SH,122,19.9780,-0.0690,5.9823,1.9888,-1.2623,turn_right,0,0,18.0287
200203,OT_SH,123,19.9836,-0.0705,6.0623,1.9440,-1.2725,turn_right,0,0,18.0796
200203,OT_SH,124,19.9894,-0.0716,6.1423,1.8989,-1.2814,turn_right,0,0,18.1308
200203,OT_SH,125,19.9952,-0.0722,6.2223,1.8536,-1.2888,turn_right,0,0,18.1823
200203,OT_SH,126,20.0010,-0.0723,6.3023,1.8081,-1.2947,turn_right,0,0,18.2339
200203,OT_SH,127,20.0068,-0.0719,6.3823,1.7626,-1.2992,turn_right,0,0,18.2854
200203,OT_SH,128,20.0125,-0.0711,6.4623,1.7169,-1.3023,constant_velocity,0,1,18.3370
200203,OT_SH,129,20.0182,-0.0699,6.5423,1.6711,-1.3054,decelerating,0,0,18.3886
200203,OT_SH,130,20.0237,-0.0682,6.6223,1.6253,-1.3084,decelerating,0,0,18.4401
200203,OT_SH,131,20.0291,-0.0660,6.7023,1.5747,-1.3165,turn_right,0,0,18.4967
200203,OT_SH,132,20.0343,-0.0635,6.7823,1.5187,-1.3281,turn_right,0,0,18.5587
200203,OT_SH,133,20.0393,-0.0605,6.8623,1.4626,-1.3380,turn_right,0,0,18.6206
200203,OT_SH,134,20.0440,-0.0571,6.9423,1.4061,-1.3461,turn_right,0,0,18.6824
200203,OT_SH,135,20.0484,-0.0534,7.0223,1.3494,-1.3523,decelerating,0,0,18.7441
200203,OT_SH,136,20.0525,-0.0493,7.1023,1.2926,-1.3586,decelerating,0,0,18.8055
200203,OT_SH,137,20.0563,-0.0450,7.1823,1.2310,-1.3698,decelerating,0,1,18.8719
200203,OT_SH,138,20.0597,-0.0403,7.2623,1.1645,-1.3862,decelerating,0,0,18.9430
200203,OT_SH,139,20.0627,-0.0354,7.3423,1.0931,-1.4078,turn_left,0,0,19.0192
200203,OT_SH,140,20.0653,-0.0303,7.4223,1.0175,-1.4366,constant_velocity,0,0,19.0997
200203,OT_SH,141,20.0675,-0.0249,7.5023,0.9418,-1.4654,constant_velocity,0,0,19.1799
200203,OT_SH,142,20.0693,-0.0194,7.5823,0.8662,-1.4942,turn_right,0,1,19.2597
200203,OT_SH,143,20.0706,-0.0138,7.6623,0.7897,-1.5206,turn_right,0,1,19.3397
200203,OT_SH,144,20.0715,-0.0081,7.7423,0.7125,-1.5447,turn_right,0,0,19.4199
200203,OT_SH,145,20.0719,-0.0024,7.8223,0.6345,-1.5663,turn_right,0,1,19.5002
200203,OT_SH,146,20.0719,0.0034,7.9023,0.5559,-1.5855,turn_right,0,0,19.5806
200203,OT_SH,147,20.0714,0.0091,7.9823,0.4767,-1.6022,turn_right,0,0,19.6608
200203,OT_SH,148,20.0704,0.0148,8.0623,0.3970,-1.6166,decelerating,0,1,19.7409
200203,OT_SH,149,20.0690,0.0204,8.1423,0.3174,-1.6310,decelerating,0,1,19.8205
200289,Base,0,0.0000,0.0000,0.0000,3.1874,0.3604,turn_right,0,1,3.2077
200289,Base,1,0.1648,-0.0068,-0.0800,3.1783,0.3529,turn_right,0,0,3.0350
200289,Base,2,0.1648,-0.0068,-0.0800,3.1690,0.3458,turn_right,0,0,3.0249
200289,Base,3,0.1648,-0.0068,-0.0800,3.1597,0.3390,turn_right,0,0,3.0148
200289,Base,4,0.1648,-0.0068,-0.0800,3.1502,0.3324,turn_right,0,0,3.0047
200289,Base,5,0.1648,-0.0068,-0.0800,3.1407,0.3263,turn_right,0,0,2.9945
200289,Base,6,0.1648,-0.0068,-0.0800,3.1310,0.3204,turn_right,0,0,2.9842
200289,Base,7,0.1648,-0.0068,-0.0800,3.1210,0.3150,turn_right,0,0,2.9737
200289,Base,8,0.1648,-0.0068,-0.0800,3.1110,0.3098,turn_right,0,0,2.9632
200289,Base,9,0.1648,-0.0068,-0.0800,3.1010,0.3050,turn_right,0,0,2.9528
200289,Base,10,0.1648,-0.0068,-0.0800,3.0909,0.3007,turn_left,0,0,2.9422
200289,Base,11,0.1648,-0.0068,-0.0800,3.0810,0.2960,turn_left,0,1,2.9319
200289,Base,12,0.1648,-0.0068,-0.0800,3.0712,0.2910,decelerating,0,0,2.9217
200289,Base,13,0.1648,-0.0068,-0.0800,3.0615,0.2860,turn_right,0,0,2.9115
200289,Base,14,0.1648,-0.0068,-0.0800,3.0466,0.2763,turn_right,0,0,2.8957
200289,Base,15,0.1648,-0.0068,-0.0800,3.0313,0.2671,turn_right,0,1,2.8796
200289,Base,16,0.1648,-0.0068,-0.0800,3.0157,0.2583,turn_right,0,0,2.8633
200289,Base,17,0.1648,-0.0068,-0.0800,2.9999,0.2500,decelerating,0,0,2.8467
200289,Base,18,0.1648,-0.0068,-0.0800,2.9841,0.2416,decelerating,0,0,2.8302
200289,Base,19,0.1648,-0.0068,-0.0800,2.9634,0.2283,turn_left,0,0,2.8085
200289,Base,20,0.1648,-0.0068,-0.0800,2.9383,0.2092,turn_left,0,1,2.7820
200289,Base,21,0.1648,-0.0068,-0.0800,2.9139,0.1894,turn_left,0,0,2.7561
200289,Base,22,0.1648,-0.0068,-0.0800,2.8901,0.1689,decelerating,0,0,2.7310
